shopid,shop_location,hashtag_list,show_free_shipping,name,description,itemid,type_name,type_price,type_normal_stock,type_sold,type_stock,time_stamp
5547415,臺,,True,【福臨軒】神明衣 特價優惠 古體鱗神衣+古体麟奉帽 棉底神衣 關聖帝君 范府千歲 王爺神衣 五府千歲 各式神帽,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


🔊神衣，奉帽〝整套〞販售
1尺3神明穿 12寸古體鱗衣+奉帽$5000/套
📣提供綠色跟橘色兩種顏色
~~~以上售價不含拍攝神像~~~
📌📌📌下標前請先在聊聊詢問顏色及尺寸有無現貨📌📌📌

#神衣
#古體鱗神衣
#天上聖母 
#廣澤尊王 
#九天玄女 
#陳靖姑 
",478021522,1尺3穿12寸神衣+,9896.59455,2,2,2,2022-05-05
5547415,臺,,True,【福臨軒】神明帽 中壇元帥 1尺雉雞毛 啼雞毛 羽毛 紅色啼雞毛 ,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

圖一...紅色啼雞毛30cm$150/對
圖二...原色啼雞毛30cm$150/對

選擇啼雞毛的長度沒有標準公式...只需依賣場標示的尺寸跟自家神尊比對,哪一個長度搭配您覺得合乎比例即可

啼雞毛是由動物天然生成，不論毛量 形狀 顏色 完整性 長度都不一樣
因為它不是機器製作
只能人工配對並盡量選擇2支(1對)相仿
請要求完美的買家不要下標 

#啼雞毛
#雉雞毛
#紅尾啼雞毛
#羽毛
#天然羽毛",4431364741,圖一...紅色啼雞毛3,216.50492,2,13,1,2022-05-05
5547415,臺,,True,【福臨軒】神明帽 中壇元帥 1尺雉雞毛 啼雞毛 羽毛 紅色啼雞毛 ,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

圖一...紅色啼雞毛30cm$150/對
圖二...原色啼雞毛30cm$150/對

選擇啼雞毛的長度沒有標準公式...只需依賣場標示的尺寸跟自家神尊比對,哪一個長度搭配您覺得合乎比例即可

啼雞毛是由動物天然生成，不論毛量 形狀 顏色 完整性 長度都不一樣
因為它不是機器製作
只能人工配對並盡量選擇2支(1對)相仿
請要求完美的買家不要下標 

#啼雞毛
#雉雞毛
#紅尾啼雞毛
#羽毛
#天然羽毛",4431364741,圖二...原色啼雞毛3,248.56251,5,7,6,2022-05-05
5547415,臺,,False,【福臨軒】早期收藏 老件 雕刻餞盒 薦,,262209081,早期老件收藏  木,22714.87062,1,0,2,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明披肩 8寸8 1尺3 1尺6 雙層批肩 平繡肚圍 媽祖 觀音 王母,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


<<平繡肚圍>>
8寸8神像穿5寸$200/件
1尺3神像穿7寸$270/件
1尺6神像穿9寸$330/件
<<雙層批肩>>
8寸8神像穿4號$280/件
1尺3神像穿2號$380/件
1尺6神像穿1號$450/件

#神明衣 
#神明披肩 
#雙層批肩 
#媽",854461268,8寸8神像,267.39034,16,3,15,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明披肩 8寸8 1尺3 1尺6 雙層批肩 平繡肚圍 媽祖 觀音 王母,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


<<平繡肚圍>>
8寸8神像穿5寸$200/件
1尺3神像穿7寸$270/件
1尺6神像穿9寸$330/件
<<雙層批肩>>
8寸8神像穿4號$280/件
1尺3神像穿2號$380/件
1尺6神像穿1號$450/件

#神明衣 
#神明披肩 
#雙層批肩 
#媽",854461268,1尺3神像,429.49574,7,5,9,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明披肩 8寸8 1尺3 1尺6 雙層批肩 平繡肚圍 媽祖 觀音 王母,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


<<平繡肚圍>>
8寸8神像穿5寸$200/件
1尺3神像穿7寸$270/件
1尺6神像穿9寸$330/件
<<雙層批肩>>
8寸8神像穿4號$280/件
1尺3神像穿2號$380/件
1尺6神像穿1號$450/件

#神明衣 
#神明披肩 
#雙層批肩 
#媽",854461268,1尺6神像,524.38486,11,0,15,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明披肩 8寸8 1尺3 1尺6 雙層批肩 平繡肚圍 媽祖 觀音 王母,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


<<平繡肚圍>>
8寸8神像穿5寸$200/件
1尺3神像穿7寸$270/件
1尺6神像穿9寸$330/件
<<雙層批肩>>
8寸8神像穿4號$280/件
1尺3神像穿2號$380/件
1尺6神像穿1號$450/件

#神明衣 
#神明披肩 
#雙層批肩 
#媽",854461268,8寸8神像穿4,410.94161,13,0,11,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明披肩 8寸8 1尺3 1尺6 雙層批肩 平繡肚圍 媽祖 觀音 王母,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


<<平繡肚圍>>
8寸8神像穿5寸$200/件
1尺3神像穿7寸$270/件
1尺6神像穿9寸$330/件
<<雙層批肩>>
8寸8神像穿4號$280/件
1尺3神像穿2號$380/件
1尺6神像穿1號$450/件

#神明衣 
#神明披肩 
#雙層批肩 
#媽",854461268,1尺3神像穿2,585.81806,11,4,11,2022-05-05
5547415,臺,,True,【福臨軒】神明衣 神明披肩 8寸8 1尺3 1尺6 雙層批肩 平繡肚圍 媽祖 觀音 王母,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:
1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.


<<平繡肚圍>>
8寸8神像穿5寸$200/件
1尺3神像穿7寸$270/件
1尺6神像穿9寸$330/件
<<雙層批肩>>
8寸8神像穿4號$280/件
1尺3神像穿2號$380/件
1尺6神像穿1號$450/件

#神明衣 
#神明披肩 
#雙層批肩 
#媽",854461268,1尺6神像穿1,747.79361,19,0,13,2022-05-05
5547415,臺,,True,【福臨軒】窯變小花瓶 瓷瓶 宣爐几桌擺飾 宴王 香案桌 茶道 供香三品 居家擺設 中國風,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

窯變迷你花瓶$120/個
高5.9cm寬8cm口徑4.7cm
~~~售價不含拍攝道具~~~

#窯變
#瓷瓶
#花瓶
#小花",9003321696,窯變,155.64364,3,0,4,2022-05-05
5547415,臺,,False,【福臨軒】台灣製 1尺6 2尺 黑色符布令 符令 四角令旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製雙面印刷符令
1尺6$160/面
2尺$230/面(圖3&4)

#進香
#符令
#宮廟
",854062105,1尺6長,190.00647,1,8,1,2022-05-05
5547415,臺,,False,【福臨軒】台灣製 1尺6 2尺 黑色符布令 符令 四角令旗,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

台灣製雙面印刷符令
1尺6$160/面
2尺$230/面(圖3&4)

#進香
#符令
#宮廟
",854062105,2尺長(,367.40057,0,3,0,2022-05-05
5547415,臺,,False,【福臨軒】台灣製 C7 7W 120V燈泡 紅色 清光 非一般2W 適合轎前燈 神明燈 公媽燈 小,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處或圖片都有商品尺寸，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單


台灣製 紅光
7W燈泡$5/顆(📣最少5顆才出貨📣)
一盒50入$250

#神明燈
#公媽燈
#7W燈泡
#台灣製",854753219,7W(紅光)/顆(5顆以,7.85032,235,5,311,2022-05-05
5547415,臺,,True,【福臨軒】神明法器 神明配件 手工製觀音手珠 觀音手珠 8寸8 1尺3 觀音菩薩 觀音,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

手工製 陶瓷珠+竹節玉 觀音手珠$200/條
適合8寸8及1尺3神像佩戴
實際配戴請滑動圖片參考
每一批次的珠子 玉器 顏色及大小會有不同 請介意的買家不要下標
~~~以上售價不含拍攝神像及道具~~~

#觀音菩薩
#觀音佛祖
#神明配件
#神明法器
",17406148714,手工製 陶瓷珠+竹節玉 觀,326.55811,3,3,6,2022-05-05
5547415,臺,,True,【福臨軒】神明法器 神明配件 手工製觀音手珠 觀音手珠 8寸8 1尺3 觀音菩薩 觀音,"◎商品有其它平台同步銷售，所以不一定有現貨，為避免下標後無現貨，所以請買家下標前先在聊聊詢問有無現貨
◎商品說明處有提供神像丈量方法📏，頭圍的量法可以比照，賣場的神衣❌不適合脫身或另坐龍椅加高❌的神像穿著，請您衡量☑正確尺寸☑再購買，所有訂單一旦出貨就不因為尺寸不合適，與想像不符等等各種理由提供退換貨
◎現貨商品72小時內寄出，缺貨商品或買家下標沒有備註清楚的訂單及買家3個月內超過2次未取件紀錄，會直接取消訂單

神像尺寸換算法:1尺=10寸, 1寸=3公分
如果不清楚您所供奉的神佛像尺寸時, 可用一條不會伸縮的紅線,或紅繩 (請勿直接以尺或文公尺量神佛像,以示對神佛的尊重),在神佛像側邊測量,再加以換算即可.

手工製 陶瓷珠+竹節玉 觀音手珠$200/條
適合8寸8及1尺3神像佩戴
實際配戴請滑動圖片參考
每一批次的珠子 玉器 顏色及大小會有不同 請介意的買家不要下標
~~~以上售價不含拍攝神像及道具~~~

#觀音菩薩
#觀音佛祖
#神明配件
#神明法器
",17406148714,適合8寸8及1尺,235.50423,0,0,0,2022-05-05
